SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200489,2022-12-23T00:00:00,DEN vs. POR,W,12.283333333333333,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,0,1,0,0,0,2,2,3,5,3.2,0,0,4.0,1,1,1,1,33,31,38,1,16,33,16,15,8,14,32,16,31,17,6,14,21,1,25,9,34,7,43,2,1,40,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200465,2022-12-20T00:00:00,DEN vs. MEM,W,10.918333333333333,0,0,0.0,0,0,0.0,3,4,0.75,1,1,2,1,0,0,0,0,1,4,3,1,6.9,0,0,6.0,1,1,1,1,37,39,47,39,16,33,16,2,3,10,19,16,23,3,25,14,21,1,10,2,34,20,31,2,1,32,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200437,2022-12-16T00:00:00,DEN @ LAL,L,2.433333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0,0.0,1,35,35,35,48,39,38,39,16,33,16,21,25,21,32,35,42,17,25,14,21,1,10,36,43,14,47,2,1,47,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200422,2022-12-14T00:00:00,DEN vs. WAS,W,1.7333333333333334,0,0,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,0,1,2,-3,4.4,0,0,4.0,1,1,1,1,52,39,47,39,16,33,16,6,8,1,19,16,23,17,25,14,21,1,1,15,37,30,41,2,1,40,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200362,2022-12-06T00:00:00,DEN vs. DAL,L,13.916666666666666,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,1,0,1,0,2,-3,6.7,0,0,6.0,1,35,35,35,25,31,38,1,16,33,16,21,25,21,19,35,31,3,6,14,4,1,10,36,37,30,32,2,1,32,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200344,2022-12-04T00:00:00,DEN @ NOP,L,2.05,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0,0,2,5.7,0,0,4.0,1,35,35,35,49,39,38,39,16,15,16,21,25,21,32,16,31,3,25,14,4,1,1,36,43,14,39,2,1,40,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200320,2022-11-30T00:00:00,DEN vs. HOU,W,3.1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,-3,0.2,0,0,1.0,1,1,1,1,46,39,47,39,16,33,16,21,25,21,19,35,31,17,6,14,21,1,1,36,43,30,46,2,1,46,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,17.733333333333334,7,12,0.583,1,4,0.25,0,1,0.0,2,1,3,0,1,0,0,1,2,1,15,9,17.6,0,0,19.0,1,1,1,1,15,2,2,25,3,3,12,21,24,21,11,16,16,17,6,14,21,42,25,15,2,5,10,2,1,6,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,15.6,2,5,0.4,0,2,0.0,2,2,1.0,1,1,2,0,0,0,0,0,1,1,6,-9,8.4,0,0,8.0,1,1,1,1,21,19,11,33,16,10,16,6,8,1,19,16,23,17,25,14,21,1,10,15,18,44,29,2,1,28,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200268,2022-11-23T00:00:00,DEN @ OKC,W,15.355,3,5,0.6,0,0,0.0,2,2,1.0,2,0,2,0,0,0,0,0,3,1,8,-1,10.4,0,0,10.0,1,1,1,1,23,11,11,19,16,33,16,6,8,1,11,35,23,17,25,14,21,1,36,15,12,25,24,2,1,24,1
