SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200437,2022-12-16T00:00:00,DEN @ LAL,L,35.733333333333334,8,16,0.5,2,6,0.333,5,7,0.714,1,4,5,6,5,1,0,1,0,4,23,-18,36.0,0,0,38.0,1,44,44,44,21,23,33,20,35,33,38,8,5,42,10,15,12,29,1,23,13,38,1,10,23,63,32,6,2,26,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200422,2022-12-14T00:00:00,DEN vs. WAS,W,30.25,2,6,0.333,1,3,0.333,0,0,0.0,0,4,4,6,0,0,0,0,2,1,5,19,18.8,0,0,16.0,1,1,1,1,50,62,64,56,47,56,38,55,56,55,33,15,26,29,58,41,13,1,31,47,64,9,62,6,2,63,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200393,2022-12-10T00:00:00,DEN vs. UTA,W,36.31666666666667,13,19,0.684,1,3,0.333,3,3,1.0,1,3,4,5,1,0,0,1,2,7,30,11,41.3,0,0,40.0,1,1,1,1,16,2,14,2,47,56,38,23,31,1,10,32,26,40,46,41,13,38,31,2,7,24,22,6,2,22,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200376,2022-12-08T00:00:00,DEN @ POR,W,35.25,8,21,0.381,3,10,0.3,2,3,0.667,2,3,5,8,2,1,0,0,0,0,21,16,40.0,0,0,39.0,1,1,1,1,24,23,6,49,20,8,47,36,31,43,5,32,12,14,27,23,13,1,1,58,27,13,24,6,2,25,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200362,2022-12-06T00:00:00,DEN vs. DAL,L,30.313333333333333,2,11,0.182,0,5,0.0,7,9,0.778,0,2,2,5,2,1,0,2,5,10,11,15,21.9,0,0,20.0,1,44,44,44,47,62,57,64,61,41,61,2,1,34,33,41,47,40,27,23,13,59,65,1,58,14,56,6,2,57,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200344,2022-12-04T00:00:00,DEN @ NOP,L,32.63333333333333,6,17,0.353,3,8,0.375,3,4,0.75,0,4,4,5,3,0,2,1,2,2,18,-7,33.3,0,0,34.0,1,44,44,44,39,40,26,52,20,17,35,23,18,35,33,15,26,40,13,41,1,38,31,36,38,51,42,6,2,37,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200327,2022-12-02T00:00:00,DEN @ ATL,L,33.28333333333333,7,14,0.5,2,5,0.4,4,5,0.8,0,3,3,7,2,1,0,1,2,3,20,-1,35.1,0,0,34.0,1,44,44,44,33,30,43,20,35,41,28,14,11,31,33,32,42,20,27,23,13,38,31,22,33,45,34,6,2,37,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200320,2022-11-30T00:00:00,DEN vs. HOU,W,30.625,9,15,0.6,4,6,0.667,4,5,0.8,1,3,4,2,0,0,0,1,2,5,26,8,33.8,0,0,36.0,1,1,1,1,46,12,35,8,10,33,5,14,11,31,10,32,26,57,58,41,13,38,31,5,9,29,39,6,2,34,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,25.466666666666665,11,17,0.647,4,8,0.5,5,6,0.833,0,2,2,5,2,1,1,0,3,5,31,7,44.9,0,0,46.0,1,1,1,1,60,6,26,4,10,17,12,8,8,30,33,41,47,40,27,23,5,1,52,5,6,32,14,6,2,12,1
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,33.6,9,21,0.429,3,9,0.333,0,0,0.0,1,5,6,9,1,1,0,0,2,0,21,22,43.7,0,0,41.0,1,1,1,1,30,12,6,39,20,15,38,55,56,55,10,4,7,7,46,23,13,1,31,58,27,2,17,6,2,19,1
