SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200327,2022-12-02T00:00:00,DEN @ ATL,L,17.166666666666668,5,8,0.625,2,4,0.5,0,0,0.0,1,2,3,1,0,0,0,0,1,0,12,-7,17.1,0,0,18.0,1,39,39,39,26,4,7,14,6,4,14,19,19,19,4,18,16,26,28,18,12,1,21,27,7,48,15,2,1,13,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200320,2022-11-30T00:00:00,DEN vs. HOU,W,21.241666666666667,5,6,0.833,3,4,0.75,0,0,0.0,1,4,5,0,1,0,0,0,2,0,13,18,18.0,0,0,21.0,1,1,1,1,17,4,10,7,1,4,9,19,19,19,4,5,4,38,7,18,12,1,35,27,5,2,13,2,1,7,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,19.266666666666666,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,3,1,2,0,0,3,2,0,2,11.9,0,0,9.0,1,1,1,1,21,41,29,41,28,32,28,19,19,19,20,18,25,3,7,1,12,1,48,4,41,14,26,2,1,30,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,24.683333333333334,4,9,0.444,2,4,0.5,3,4,0.75,0,0,0,2,1,1,1,1,3,2,13,10,21.0,0,0,21.0,1,1,1,1,11,10,5,25,6,4,14,2,2,17,20,42,43,14,7,6,3,52,48,4,5,5,9,2,1,7,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200268,2022-11-23T00:00:00,DEN @ OKC,W,34.81666666666667,7,18,0.389,3,10,0.3,2,2,1.0,1,3,4,5,1,0,3,0,1,4,19,6,39.3,0,0,37.0,1,1,1,1,1,1,1,29,1,1,27,4,4,1,4,11,8,2,7,18,1,1,21,2,1,12,1,2,1,1,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200246,2022-11-20T00:00:00,DEN @ DAL,W,11.116666666666667,3,3,1.0,1,1,1.0,0,0,0.0,0,4,4,0,3,2,0,0,4,0,7,1,14.8,0,0,16.0,1,1,1,1,39,12,29,1,12,32,1,19,19,19,20,5,8,38,1,1,12,1,57,27,20,19,20,2,1,16,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200230,2022-11-18T00:00:00,DEN @ DAL,L,23.05,3,7,0.429,1,3,0.333,1,1,1.0,0,1,1,2,0,1,0,1,3,2,8,-19,15.2,0,0,14.0,1,39,39,39,13,12,9,26,12,10,23,15,16,1,20,29,31,14,28,6,12,52,48,4,17,60,18,2,1,19,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200219,2022-11-16T00:00:00,DEN vs. NYK,L,9.266666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,2,1,4.4,0,0,4.0,1,39,39,39,41,25,39,19,28,32,28,19,19,19,20,18,25,38,28,18,12,1,21,27,33,19,39,2,1,38,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,2.75,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,3,-3,3.0,0,0,4.0,1,1,1,1,50,25,40,1,12,32,1,19,19,19,20,42,43,38,28,18,12,1,21,27,28,31,44,2,1,38,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,2.033333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,39,39,39,54,41,40,41,28,32,28,19,19,19,20,42,43,38,28,18,12,1,1,27,41,26,51,2,1,51,1
