SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,5.95,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,1,1,1,62,52,55,52,26,29,26,27,29,27,34,54,58,36,32,26,17,1,1,34,55,36,70,1,1,70,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,6.6,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,1,0,0,0,1,0,-13,3.0,0,0,2.0,1,1,1,1,60,52,64,52,26,52,26,27,8,27,34,54,58,36,32,13,17,1,1,11,55,71,57,1,1,58,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200268,2022-11-23T00:00:00,DEN @ OKC,W,13.55,0,3,0.0,0,1,0.0,2,2,1.0,2,4,6,0,1,0,0,1,1,1,2,-4,8.2,0,0,8.0,1,1,1,1,45,52,38,52,26,29,26,3,8,1,2,5,3,36,5,26,17,56,24,11,46,48,39,1,1,37,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200258,2022-11-22T00:00:00,DEN vs. DET,L,3.433333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-7,1.2,0,0,1.0,1,50,50,50,65,52,64,52,26,52,26,27,29,27,15,54,46,36,32,26,17,1,1,34,55,57,64,1,1,62,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200246,2022-11-20T00:00:00,DEN @ DAL,W,16.245,2,5,0.4,1,1,1.0,0,0,0.0,0,4,4,0,0,1,0,1,3,0,5,-3,12.8,0,0,12.0,1,1,1,1,35,27,23,41,9,29,1,27,29,27,34,5,16,36,32,13,17,56,62,34,29,43,29,1,1,29,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200230,2022-11-18T00:00:00,DEN @ DAL,L,13.416666666666666,1,5,0.2,0,1,0.0,1,3,0.333,2,2,4,0,0,0,0,1,3,2,3,-6,7.8,0,0,7.0,1,50,50,50,46,41,23,51,26,29,26,12,5,25,2,23,16,36,32,26,17,56,62,2,42,51,42,1,1,39,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200219,2022-11-16T00:00:00,DEN vs. NYK,L,14.916666666666666,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,0,1,0,2,-3,7.7,0,0,6.0,1,50,50,50,40,41,45,30,26,52,26,27,29,27,15,54,46,17,32,26,2,1,24,34,46,43,43,1,1,44,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,26.216666666666665,3,6,0.5,1,2,0.5,2,2,1.0,0,2,2,1,0,2,0,1,2,1,9,4,18.9,0,0,17.0,1,1,1,1,10,18,14,30,9,11,13,3,8,1,34,23,35,17,32,4,17,56,47,11,15,14,16,1,1,16,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,13.3,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,0,2,-7,7.4,0,0,6.0,1,50,50,50,47,41,55,1,26,52,26,27,29,27,34,23,35,7,32,26,17,1,1,34,46,57,44,1,1,44,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200154,2022-11-07T00:00:00,DEN @ SAS,W,2.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,3,0.5,0,0,1.0,1,1,1,1,69,52,64,52,26,52,26,27,29,27,34,54,58,17,5,26,17,1,1,34,55,20,66,1,1,62,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200138,2022-11-05T00:00:00,DEN vs. SAS,W,14.45,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,0,2,-10,5.9,0,0,5.0,1,1,1,1,41,41,32,49,26,29,26,27,29,27,34,23,35,17,32,26,17,56,1,34,46,65,49,1,1,48,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200119,2022-11-03T00:00:00,DEN @ OKC,W,7.261666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,3,2,4.5,0,0,5.0,1,1,1,1,58,41,55,1,9,29,1,27,29,27,34,54,58,17,32,26,17,1,47,34,42,23,51,1,1,48,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200095,2022-10-30T00:00:00,DEN @ LAL,L,12.953333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,0,0,1,1,0,0,-20,3.0,0,0,2.0,1,50,50,50,49,52,38,52,26,11,26,27,29,27,34,54,58,7,32,26,17,56,24,34,55,75,57,1,1,58,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200078,2022-10-28T00:00:00,DEN vs. UTA,W,32.416666666666664,4,7,0.571,1,3,0.333,1,2,0.5,2,4,6,1,1,0,1,0,1,2,10,16,20.7,0,0,20.0,1,1,1,1,3,7,11,26,9,6,23,12,8,14,2,5,3,17,5,26,2,1,24,2,9,2,13,1,1,9,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200064,2022-10-26T00:00:00,DEN vs. LAL,W,25.083333333333332,4,6,0.667,0,1,0.0,1,2,0.5,2,3,5,0,1,0,0,0,1,1,9,2,14.0,0,0,14.0,1,1,1,1,14,7,14,15,26,29,26,12,8,14,2,14,7,36,5,26,17,1,24,11,15,23,25,1,1,22,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200051,2022-10-24T00:00:00,DEN @ POR,L,12.643333333333333,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,1,1,0,0,-6,3.6,0,0,3.0,1,50,50,50,50,52,45,52,26,29,26,27,29,27,15,23,23,36,32,26,17,56,24,34,55,51,55,1,1,56,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200035,2022-10-22T00:00:00,DEN vs. OKC,W,16.495,3,5,0.6,3,4,0.75,0,0,0.0,0,1,1,2,1,1,1,0,1,0,9,-14,18.2,0,0,19.0,1,1,1,1,34,18,23,24,1,3,11,27,29,27,34,41,46,7,5,13,2,1,24,34,15,74,18,1,1,11,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200026,2022-10-21T00:00:00,DEN @ GSW,W,22.766666666666666,2,5,0.4,0,1,0.0,0,0,0.0,2,3,5,3,1,3,0,0,1,0,4,14,22.5,0,0,18.0,1,1,1,1,21,27,23,41,26,29,26,27,29,27,2,14,7,3,5,2,17,1,24,34,34,3,9,1,1,14,1
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0022200012,2022-10-19T00:00:00,DEN @ UTA,L,1.765,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-6,0.0,0,0,0.0,1,50,50,50,74,52,64,52,26,52,26,27,29,27,34,54,58,36,32,26,17,1,24,34,55,51,70,1,1,70,1
