SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200514,2022-12-27T00:00:00,DEN @ SAC,W,30.55,4,12,0.333,1,5,0.2,2,2,1.0,2,1,3,3,3,1,1,0,0,1,11,16,22.1,0,0,22.0,1,1,1,1,46,26,9,58,40,15,57,17,22,1,1,46,27,21,2,35,9,1,1,45,31,13,42,1,1,35,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200497,2022-12-25T00:00:00,DEN vs. PHX,W,38.86666666666667,4,10,0.4,3,5,0.6,4,4,1.0,0,2,2,4,1,2,0,2,3,5,15,16,28.4,0,0,28.0,1,1,1,1,3,26,17,49,9,15,14,2,5,1,30,34,39,13,26,17,28,75,53,1,11,13,16,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200489,2022-12-23T00:00:00,DEN vs. POR,W,34.18333333333333,5,8,0.625,3,5,0.6,1,2,0.5,0,2,2,0,0,2,0,0,2,2,14,5,22.4,0,0,23.0,1,1,1,1,19,13,31,9,9,15,14,32,22,45,30,34,39,69,51,17,28,1,37,21,19,47,38,1,1,31,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200465,2022-12-20T00:00:00,DEN vs. MEM,W,37.65,5,11,0.455,2,4,0.5,0,0,0.0,0,7,7,1,3,1,0,0,2,1,12,17,21.9,0,0,24.0,1,1,1,1,7,13,11,38,24,31,22,50,52,50,30,1,3,51,2,35,28,1,37,45,27,11,43,1,1,27,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200450,2022-12-18T00:00:00,DEN vs. CHA,W,32.333333333333336,8,15,0.533,4,9,0.444,0,0,0.0,1,3,4,5,0,0,0,0,3,3,20,12,32.3,0,0,33.0,1,1,1,1,28,1,1,27,4,2,36,50,52,50,7,17,12,4,51,60,28,1,53,10,3,27,7,1,1,6,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200437,2022-12-16T00:00:00,DEN @ LAL,L,30.0,3,5,0.6,1,1,1.0,2,2,1.0,0,1,1,0,2,0,0,0,3,1,9,0,8.2,0,0,11.0,1,52,52,52,51,43,68,11,40,74,1,17,22,1,30,46,53,69,11,60,28,1,53,45,43,56,74,1,1,72,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200422,2022-12-14T00:00:00,DEN vs. WAS,W,30.65,4,11,0.364,0,2,0.0,3,4,0.75,1,4,5,3,0,2,1,0,1,2,11,23,30.5,0,0,25.0,1,1,1,1,43,26,11,57,61,65,61,7,5,35,7,9,6,21,51,17,9,1,11,21,31,5,10,1,1,23,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200393,2022-12-10T00:00:00,DEN vs. UTA,W,34.06666666666667,6,9,0.667,3,6,0.5,0,0,0.0,0,6,6,3,0,1,0,0,3,1,15,9,29.7,0,0,29.0,1,1,1,1,21,9,21,7,9,9,22,50,52,50,30,3,5,21,51,35,28,1,53,45,11,33,12,1,1,10,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200376,2022-12-08T00:00:00,DEN @ POR,W,28.366666666666667,2,6,0.333,2,4,0.5,1,1,1.0,0,3,3,2,0,0,0,0,1,2,7,-20,13.6,0,0,14.0,1,1,1,1,63,58,60,58,24,31,22,32,38,1,30,17,27,31,51,60,28,1,11,21,59,74,68,1,1,65,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200362,2022-12-06T00:00:00,DEN vs. DAL,L,29.9,5,9,0.556,2,5,0.4,0,0,0.0,0,2,2,2,2,2,1,0,4,2,12,1,24.4,0,0,24.0,1,52,52,52,52,13,21,21,24,15,38,50,52,50,30,34,39,31,11,17,9,1,65,21,27,55,29,1,1,27,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200344,2022-12-04T00:00:00,DEN @ NOP,L,30.516666666666666,2,8,0.25,0,4,0.0,2,2,1.0,1,0,1,1,2,1,0,0,1,1,6,2,9.7,0,0,10.0,1,52,52,52,47,58,31,68,61,31,61,17,22,1,7,66,53,51,11,35,28,1,11,45,62,53,73,1,1,73,1
